book_id,Title,Book_category,Star_rating,Price,Stock,Quantity,user_input,สำนักพิมพ์,PublishedDate,add_date
3446,Why Not Me?,Nonfiction,One,17.76,In stock,8,E. Barron,O' Reilly,2022-09-25,
3447,When Breath Becomes Air,Nonfiction,Two,39.36,In stock,8,E. Barron,O' Reilly,2022-09-25,
3448,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Travel,Two,36.94,In stock,8,A. Edwards,O' Reilly,2022-09-25,
3449,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),Default,Five,43.62,In stock,8,A. Edwards,Dragonsteel,2022-09-25,
3450,The New Drawing on the Right Side of the Brain,Art,Three,43.02,In stock,8,E. Barron,O' Reilly,2022-09-25,
3451,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",Nonfiction,Four,28.45,In stock,8,A. Edwards,TOR,2022-09-25,
3452,The Martian (The Martian #1),Default,Two,41.39,In stock,8,E. Barron,O' Reilly,2022-09-25,
3453,The High Mountains of Portugal,Fiction,One,51.15,In stock,8,E. Barron,O' Reilly,2022-09-25,
3454,The Grownup,Short Stories,One,35.88,In stock,8,E. Barron,Dragonsteel,2022-09-25,
3455,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,Business,One,36.91,In stock,8,M.Bridges,Dragonsteel,2022-09-25,
3456,South of Sunshine,Young Adult,One,28.93,In stock,8,M.Bridges,TOR,2022-09-25,
3457,Smarter Faster Better: The Secrets of Being Productive in Life and Business,Nonfiction,Five,38.89,In stock,8,M.Bridges,TOR,2022-09-25,
3458,Silence in the Dark (Logan Point #4),Suspense,Three,58.33,In stock,8,E. Barron,O' Reilly,2022-09-25,
3459,Shadows of the Past (Logan Point #1),Christian Fiction,Five,39.67,In stock,8,A. Edwards,O' Reilly,2022-09-25,
3460,Roller Girl,Sequential Art,Five,14.1,In stock,8,M.Bridges,Dragonsteel,2022-09-25,
3461,Rising Strong,Nonfiction,Three,21.82,In stock,8,A. Edwards,O' Reilly,2022-09-25,
3462,Proofs of God: Classical Arguments from Tertullian to Barth,Philosophy,One,54.21,In stock,8,E. Barron,Dragonsteel,2022-09-25,
3463,Please Kill Me: The Uncensored Oral History of Punk,Music,Four,31.19,In stock,8,A. Edwards,O' Reilly,2022-09-25,
3464,Out of Print: City Lights Spotlight No. 14,Poetry,Five,53.64,In stock,8,E. Barron,TOR,2022-09-25,
3465,My Life Next Door (My Life Next Door ),Young Adult,Five,36.39,In stock,8,A. Edwards,O' Reilly,2022-09-25,
3466,Miller's Valley,Fiction,Two,58.54,In stock,8,M.Bridges,Dragonsteel,2022-09-25,
3467,Man's Search for Meaning,Nonfiction,Three,29.48,In stock,8,M.Bridges,Dragonsteel,2022-09-25,
3468,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",Nonfiction,Two,25.06,In stock,8,M.Bridges,TOR,2022-09-25,
3469,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,Nonfiction,Three,12.55,In stock,8,E. Barron,TOR,2022-09-25,
3470,Les Fleurs du Mal,Poetry,Five,29.04,In stock,8,M.Bridges,Dragonsteel,2022-09-25,
3471,Left Behind (Left Behind #1),Default,Two,40.72,In stock,8,M.Bridges,Dragonsteel,2022-09-25,
3472,Kill 'Em and Leave: Searching for James Brown and the American Soul,Music,Five,45.05,In stock,8,E. Barron,Dragonsteel,2022-09-25,
3473,Kierkegaard: A Christian Missionary to Christians,Philosophy,One,47.13,In stock,8,A. Edwards,TOR,2022-09-25,
3474,John Vassos: Industrial Design for Modern Life,Default,Four,20.22,In stock,8,M.Bridges,O' Reilly,2022-09-25,
3475,I'll Give You the Sun,Default,One,56.48,In stock,8,E. Barron,TOR,2022-09-25,
3476,I Will Find You,Nonfiction,One,44.21,In stock,8,A. Edwards,Dragonsteel,2022-09-25,
3477,Hystopia: A Novel,Fiction,Four,21.96,In stock,8,M.Bridges,O' Reilly,2022-09-25,
3478,Howl and Other Poems,Poetry,Two,40.45,In stock,8,M.Bridges,Dragonsteel,2022-09-25,
3479,History of Beauty,Art,Four,10.29,In stock,8,M.Bridges,O' Reilly,2022-09-25,
3480,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Default,Two,52.86,In stock,8,M.Bridges,TOR,2022-09-25,
3481,Future Shock (Future Shock #1),Young Adult,Five,55.65,In stock,8,A. Edwards,Dragonsteel,2022-09-25,
3482,Ender's Game (The Ender Quintet #1),Default,One,43.64,In stock,8,A. Edwards,O' Reilly,2022-09-25,
3483,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,Science,One,28.41,In stock,8,A. Edwards,Dragonsteel,2022-09-25,
3484,Death by Leisure: A Cautionary Tale,Default,Four,37.51,In stock,8,E. Barron,TOR,2022-09-25,
3485,Brilliant Beacons: A History of the American Lighthouse,History,Three,11.45,In stock,8,A. Edwards,O' Reilly,2022-09-25,
3486,Brazen: The Courage to Find the You That's Been Hiding,Nonfiction,Two,19.22,In stock,8,E. Barron,O' Reilly,2022-09-25,
3487,Between the World and Me,Nonfiction,Four,56.91,In stock,8,M.Bridges,O' Reilly,2022-09-25,
3488,Being Mortal: Medicine and What Matters in the End,Nonfiction,Four,55.06,In stock,8,E. Barron,TOR,2022-09-25,
3489,"A Murder Over a Girl: Justice, Gender, Junior High",Nonfiction,Three,13.2,In stock,8,E. Barron,O' Reilly,2022-09-25,
3490,32 Yolks,Food and Drink,Two,53.63,In stock,8,E. Barron,TOR,2022-09-25,
3491,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",History,Five,44.48,In stock,8,E. Barron,O' Reilly,2022-09-25,
3492,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Self Help,Three,12.08,In stock,7,A. Edwards,Dragonsteel,2022-09-25,
3493,Wildlife of New York: A Five-Borough Coloring Book,Default,Two,22.14,In stock,7,A. Edwards,O' Reilly,2022-09-25,
3494,What Happened on Beale Street (Secrets of the South Mysteries #2),Mystery,Five,25.37,In stock,7,M.Bridges,O' Reilly,2022-09-25,
3495,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,Spirituality,Two,46.33,In stock,7,A. Edwards,O' Reilly,2022-09-25,
3496,Under the Tuscan Sun,Travel,Three,37.33,In stock,7,M.Bridges,TOR,2022-09-25,
3497,Toddlers Are A**holes: It's Not Your Fault,Humor,One,25.55,In stock,7,A. Edwards,TOR,2022-09-25,
3498,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,Default,One,34.72,In stock,7,E. Barron,TOR,2022-09-25,
3499,The Whale,Childrens,Four,35.96,In stock,7,E. Barron,TOR,2022-09-25,
3500,The Story of Art,Art,Four,41.14,In stock,7,M.Bridges,TOR,2022-09-25,
3501,The Origin of Species,Science,Four,10.01,In stock,7,M.Bridges,Dragonsteel,2022-09-25,
3502,The Great Gatsby,Default,Four,36.05,In stock,7,M.Bridges,O' Reilly,2022-09-25,
3503,The Good Girl,Default,Three,49.03,In stock,7,E. Barron,TOR,2022-09-25,
3504,The Glass Castle,Add a comment,One,16.24,In stock,7,M.Bridges,Dragonsteel,2022-09-25,
3505,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,Biography,One,39.55,In stock,7,A. Edwards,Dragonsteel,2022-09-25,
3506,The Drowning Girls,Add a comment,Three,35.67,In stock,7,A. Edwards,O' Reilly,2022-09-25,
3507,The Constant Princess (The Tudor Court #1),Historical Fiction,Three,16.62,In stock,7,E. Barron,Dragonsteel,2022-09-25,
3508,The Bourne Identity (Jason Bourne #1),Fiction,Four,42.78,In stock,7,A. Edwards,Dragonsteel,2022-09-25,
3509,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),Mystery,Five,52.3,In stock,7,M.Bridges,TOR,2022-09-25,
3510,The Art Book,Art,Two,32.34,In stock,7,M.Bridges,Dragonsteel,2022-09-25,
3511,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Default,Four,33.17,In stock,7,A. Edwards,TOR,2022-09-25,
3512,Team of Rivals: The Political Genius of Abraham Lincoln,Add a comment,Five,20.12,In stock,7,M.Bridges,Dragonsteel,2022-09-25,
3513,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Default,Two,20.9,In stock,7,A. Edwards,O' Reilly,2022-09-25,
3514,"Sit, Stay, Love",Romance,Three,20.9,In stock,7,E. Barron,TOR,2022-09-25,
3515,Sister Dear,Fiction,Four,40.2,In stock,7,M.Bridges,TOR,2022-09-25,
3516,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",Childrens,Three,52.87,In stock,7,A. Edwards,Dragonsteel,2022-09-25,
3517,"Rich Dad, Poor Dad",Business,One,51.74,In stock,7,M.Bridges,TOR,2022-09-25,
3518,Raymie Nightingale,Childrens,Two,34.41,In stock,7,M.Bridges,TOR,2022-09-25,
3519,Playing from the Heart,Childrens,One,32.38,In stock,7,E. Barron,Dragonsteel,2022-09-25,
3520,Nightstruck: A Novel,Young Adult,Four,50.35,In stock,7,E. Barron,TOR,2022-09-25,
3521,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",Food and Drink,Five,11.38,In stock,7,A. Edwards,TOR,2022-09-25,
3522,Meternity,Womens Fiction,Three,43.58,In stock,7,A. Edwards,TOR,2022-09-25,
3523,Memoirs of a Geisha,Fiction,Three,49.67,In stock,7,A. Edwards,O' Reilly,2022-09-25,
3524,Like Never Before (Walker Family #2),Christian Fiction,Two,28.77,In stock,7,A. Edwards,TOR,2022-09-25,
3525,Life of Pi,Default,Four,13.22,In stock,7,M.Bridges,TOR,2022-09-25,
3526,Leave This Song Behind: Teen Poetry at Its Best,Poetry,Five,51.17,In stock,7,M.Bridges,Dragonsteel,2022-09-25,
3527,King's Folly (The Kinsman Chronicles #1),Fantasy,Five,39.61,In stock,7,A. Edwards,O' Reilly,2022-09-25,
3528,John Adams,Add a comment,Four,57.43,In stock,7,A. Edwards,O' Reilly,2022-09-25,
3529,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),Food and Drink,Four,46.01,In stock,7,M.Bridges,Dragonsteel,2022-09-25,
3530,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Food and Drink,Two,28.25,In stock,7,M.Bridges,O' Reilly,2022-09-25,
3531,Good in Bed (Cannie Shapiro #1),Add a comment,Five,37.05,In stock,7,M.Bridges,TOR,2022-09-25,
3532,"Fruits Basket, Vol. 7 (Fruits Basket #7)",Sequential Art,One,19.57,In stock,7,E. Barron,Dragonsteel,2022-09-25,
3533,For the Love: Fighting for Grace in a World of Impossible Standards,Nonfiction,Three,45.13,In stock,7,M.Bridges,O' Reilly,2022-09-25,
3534,Finding God in the Ruins: How God Redeems Pain,Nonfiction,Two,46.64,In stock,7,A. Edwards,O' Reilly,2022-09-25,
3535,Every Heart a Doorway (Every Heart A Doorway #1),Fantasy,Five,12.16,In stock,7,E. Barron,O' Reilly,2022-09-25,
3536,Delivering the Truth (Quaker Midwife Mystery #1),Mystery,Four,20.89,In stock,7,A. Edwards,TOR,2022-09-25,
3537,Counted With the Stars (Out from Egypt #1),Christian Fiction,Five,17.97,In stock,7,E. Barron,O' Reilly,2022-09-25,
3538,"Chronicles, Vol. 1",Music,Two,52.6,In stock,7,M.Bridges,O' Reilly,2022-09-25,
3539,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Christian,One,25.77,In stock,7,A. Edwards,Dragonsteel,2022-09-25,
3540,Benjamin Franklin: An American Life,Biography,Three,48.19,In stock,7,M.Bridges,TOR,2022-09-25,
3541,"At The Existentialist CafÃ©: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",Philosophy,Five,29.93,In stock,7,M.Bridges,Dragonsteel,2022-09-25,
3542,A Summer In Europe,Travel,Two,44.34,In stock,7,E. Barron,O' Reilly,2022-09-25,
3543,A Short History of Nearly Everything,History,Five,52.4,In stock,7,A. Edwards,TOR,2022-09-25,
3544,A Gathering of Shadows (Shades of Magic #2),Fantasy,Four,44.81,In stock,7,M.Bridges,O' Reilly,2022-09-25,
3545,The Sound Of Love,Default,Five,57.84,In stock,6,E. Barron,O' Reilly,2022-09-25,
3546,The Rise and Fall of the Third Reich: A History of Nazi Germany,History,Two,39.67,In stock,6,A. Edwards,O' Reilly,2022-09-25,
3547,The Perks of Being a Wallflower,Default,Three,55.02,In stock,6,E. Barron,O' Reilly,2022-09-25,
3548,The Mysterious Affair at Styles (Hercule Poirot #1),Mystery,Four,24.8,In stock,6,M.Bridges,TOR,2022-09-25,
3549,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Nonfiction,Four,59.45,In stock,6,A. Edwards,O' Reilly,2022-09-25,
3550,The Makings of a Fatherless Child,Default,Two,31.58,In stock,6,M.Bridges,TOR,2022-09-25,
3551,The Joy of Cooking,Add a comment,Four,43.27,In stock,6,A. Edwards,TOR,2022-09-25,
3552,The Invention of Wings,Historical Fiction,One,37.34,In stock,6,E. Barron,Dragonsteel,2022-09-25,
3553,The Hobbit (Middle-Earth Universe),Default,Five,17.8,In stock,6,M.Bridges,O' Reilly,2022-09-25,
3554,The Great Railway Bazaar,Travel,One,30.54,In stock,6,A. Edwards,Dragonsteel,2022-09-25,
3555,The Golden Compass (His Dark Materials #1),Add a comment,One,18.77,In stock,6,A. Edwards,TOR,2022-09-25,
3556,The God Delusion,Add a comment,Three,46.85,In stock,6,E. Barron,O' Reilly,2022-09-25,
3557,The Girl You Left Behind (The Girl You Left Behind #1),Historical,One,15.79,In stock,6,A. Edwards,O' Reilly,2022-09-25,
3558,The Fellowship of the Ring (The Lord of the Rings #1),Default,Two,10.27,In stock,6,M.Bridges,Dragonsteel,2022-09-25,
3559,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),Poetry,Five,15.42,In stock,6,M.Bridges,Dragonsteel,2022-09-25,
3560,The Barefoot Contessa Cookbook,Food and Drink,Five,59.92,In stock,6,A. Edwards,O' Reilly,2022-09-25,
3561,Tell the Wolves I'm Home,Young Adult,Two,50.96,In stock,6,E. Barron,O' Reilly,2022-09-25,
3562,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,Default,Three,30.6,In stock,6,A. Edwards,TOR,2022-09-25,
3563,Pride and Prejudice,Add a comment,Four,19.27,In stock,6,A. Edwards,O' Reilly,2022-09-25,
3564,Musicophilia: Tales of Music and the Brain,Default,One,46.58,In stock,6,A. Edwards,TOR,2022-09-25,
3565,Mere Christianity,Add a comment,Three,48.51,In stock,6,E. Barron,O' Reilly,2022-09-25,
3566,Me Before You (Me Before You #1),Fiction,One,19.02,In stock,6,E. Barron,O' Reilly,2022-09-25,
3567,In the Woods (Dublin Murder Squad #1),Mystery,Two,38.38,In stock,6,A. Edwards,TOR,2022-09-25,
3568,In Cold Blood,Nonfiction,Four,49.98,In stock,6,A. Edwards,O' Reilly,2022-09-25,
3569,How to Stop Worrying and Start Living,Self Help,Five,46.49,In stock,6,E. Barron,TOR,2022-09-25,
3570,Give It Back,Thriller,Two,18.32,In stock,6,M.Bridges,O' Reilly,2022-09-25,
3571,"Girl, Interrupted",Nonfiction,Three,42.14,In stock,6,M.Bridges,O' Reilly,2022-09-25,
3572,Fun Home: A Family Tragicomic,Add a comment,Four,56.59,In stock,6,A. Edwards,O' Reilly,2022-09-25,
3573,"Fruits Basket, Vol. 6 (Fruits Basket #6)",Sequential Art,Four,20.96,In stock,6,A. Edwards,Dragonsteel,2022-09-25,
3574,Deception Point,Fiction,Four,40.32,In stock,6,E. Barron,O' Reilly,2022-09-25,
3575,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",Sequential Art,Three,36.39,In stock,6,E. Barron,O' Reilly,2022-09-25,
3576,Catherine the Great: Portrait of a Woman,History,Four,58.55,In stock,6,A. Edwards,TOR,2022-09-25,
3577,Better Homes and Gardens New Cook Book,Food and Drink,Three,39.61,In stock,6,E. Barron,O' Reilly,2022-09-25,
3578,An Unquiet Mind: A Memoir of Moods and Madness,Psychology,Three,21.3,In stock,6,E. Barron,O' Reilly,2022-09-25,
3579,A Year in Provence (Provence #1),Travel,Four,56.88,In stock,6,M.Bridges,Dragonsteel,2022-09-25,
3580,World Without End (The Pillars of the Earth #2),Historical Fiction,Four,32.97,In stock,5,E. Barron,TOR,2022-09-25,
3581,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",Young Adult,Four,47.31,In stock,5,E. Barron,TOR,2022-09-25,
3582,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,Nonfiction,Two,48.67,In stock,5,M.Bridges,O' Reilly,2022-09-25,
3583,Where She Went (If I Stay #2),Young Adult,Four,41.73,In stock,5,M.Bridges,TOR,2022-09-25,
3584,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Default,Four,53.68,In stock,5,A. Edwards,Dragonsteel,2022-09-25,
3585,Two Summers,Young Adult,One,14.64,In stock,5,E. Barron,O' Reilly,2022-09-25,
3586,This Is Your Brain on Music: The Science of a Human Obsession,Music,One,38.4,In stock,5,E. Barron,TOR,2022-09-25,
3587,The Secret Garden,Classics,Four,15.08,In stock,5,A. Edwards,O' Reilly,2022-09-25,
3588,The Raven King (The Raven Cycle #4),Add a comment,Two,30.57,In stock,5,E. Barron,TOR,2022-09-25,
3589,The Raven Boys (The Raven Cycle #1),Fantasy,Four,57.74,In stock,5,M.Bridges,O' Reilly,2022-09-25,
3590,The Power Greens Cookbook: 140 Delicious Superfood Recipes,Food and Drink,Five,11.05,In stock,5,M.Bridges,TOR,2022-09-25,
3591,The Metamorphosis,Classics,One,28.58,In stock,5,M.Bridges,O' Reilly,2022-09-25,
3592,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,History,Five,42.91,In stock,5,A. Edwards,O' Reilly,2022-09-25,
3593,The Little Paris Bookshop,Fiction,Three,24.73,In stock,5,M.Bridges,TOR,2022-09-25,
3594,The Hiding Place,History,Four,55.91,In stock,5,E. Barron,Dragonsteel,2022-09-25,
3595,The Grand Design,Science,Three,13.76,In stock,5,M.Bridges,Dragonsteel,2022-09-25,
3596,The Firm,Fiction,Three,45.56,In stock,5,A. Edwards,Dragonsteel,2022-09-25,
3597,The Fault in Our Stars,Default,One,47.22,In stock,5,M.Bridges,TOR,2022-09-25,
3598,The False Prince (The Ascendance Trilogy #1),Fantasy,Five,56.0,In stock,5,M.Bridges,TOR,2022-09-25,
3599,The Expatriates,Fiction,Two,44.58,In stock,5,A. Edwards,Dragonsteel,2022-09-25,
3600,The Dream Thieves (The Raven Cycle #2),Default,One,34.5,In stock,5,E. Barron,O' Reilly,2022-09-25,
3601,The Darkest Corners,Young Adult,Five,11.33,In stock,5,M.Bridges,Dragonsteel,2022-09-25,
3602,The Crossover,Poetry,Four,38.77,In stock,5,A. Edwards,Dragonsteel,2022-09-25,
3603,The 5th Wave (The 5th Wave #1),Default,Two,11.83,In stock,5,E. Barron,Dragonsteel,2022-09-25,
3604,Tell the Wind and Fire,Fantasy,Three,45.51,In stock,5,M.Bridges,Dragonsteel,2022-09-25,
3605,Tell Me Three Things,Young Adult,One,41.81,In stock,5,E. Barron,Dragonsteel,2022-09-25,
3606,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,Nonfiction,Four,25.15,In stock,5,A. Edwards,O' Reilly,2022-09-25,
3607,Siddhartha,Fiction,Five,34.22,In stock,5,E. Barron,TOR,2022-09-25,
3608,Shiver (The Wolves of Mercy Falls #1),Default,Five,16.23,In stock,5,E. Barron,O' Reilly,2022-09-25,
3609,Remember Me?,Default,Three,11.48,In stock,5,A. Edwards,Dragonsteel,2022-09-25,
3610,Red Dragon (Hannibal Lecter #1),Horror,Three,23.37,In stock,5,A. Edwards,O' Reilly,2022-09-25,
3611,Peak: Secrets from the New Science of Expertise,Science,Two,16.28,In stock,5,E. Barron,Dragonsteel,2022-09-25,
3612,My Mother Was Nuts,Nonfiction,Four,31.63,In stock,5,A. Edwards,TOR,2022-09-25,
3613,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,Food and Drink,Five,24.91,In stock,5,M.Bridges,TOR,2022-09-25,
3614,Maybe Something Beautiful: How Art Transformed a Neighborhood,Childrens,One,22.54,In stock,5,A. Edwards,O' Reilly,2022-09-25,
3615,Lola and the Boy Next Door (Anna and the French Kiss #2),Young Adult,Four,23.63,In stock,5,A. Edwards,TOR,2022-09-25,
3616,Logan Kade (Fallen Crest High #5.5),Academic,Two,13.12,In stock,5,M.Bridges,Dragonsteel,2022-09-25,
3617,Last One Home (New Beginnings #1),Fiction,Three,59.98,In stock,5,M.Bridges,O' Reilly,2022-09-25,
3618,Killing Floor (Jack Reacher #1),Thriller,Four,31.49,In stock,5,M.Bridges,O' Reilly,2022-09-25,
3619,Kill the Boy Band,Young Adult,Five,15.52,In stock,5,E. Barron,TOR,2022-09-25,
3620,Isla and the Happily Ever After (Anna and the French Kiss #3),Young Adult,Five,48.13,In stock,5,E. Barron,TOR,2022-09-25,
3621,If I Stay (If I Stay #1),Default,Five,38.13,In stock,5,E. Barron,Dragonsteel,2022-09-25,
3622,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),Default,Two,36.55,In stock,5,M.Bridges,TOR,2022-09-25,
3623,Harry Potter and the Deathly Hallows (Harry Potter #7),Default,One,23.32,In stock,5,A. Edwards,TOR,2022-09-25,
3624,"Fruits Basket, Vol. 5 (Fruits Basket #5)",Sequential Art,One,16.33,In stock,5,M.Bridges,O' Reilly,2022-09-25,
3625,Foundation (Foundation (Publication Order) #1),Science Fiction,One,32.42,In stock,5,M.Bridges,TOR,2022-09-25,
3626,Fool Me Once,Default,One,16.96,In stock,5,M.Bridges,TOR,2022-09-25,
3627,Find Her (Detective D.D. Warren #8),Add a comment,One,22.37,In stock,5,A. Edwards,TOR,2022-09-25,
3628,Evicted: Poverty and Profit in the American City,Add a comment,One,42.27,In stock,5,A. Edwards,TOR,2022-09-25,
3629,Drama,Default,Two,38.7,In stock,5,M.Bridges,TOR,2022-09-25,
3630,Dracula the Un-Dead,Horror,Five,35.63,In stock,5,A. Edwards,TOR,2022-09-25,
3631,Digital Fortress,Fiction,Five,58.0,In stock,5,A. Edwards,Dragonsteel,2022-09-25,
3632,"Death Note, Vol. 5: Whiteout (Death Note #5)",Sequential Art,One,52.41,In stock,5,A. Edwards,TOR,2022-09-25,
3633,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",Nonfiction,Three,32.35,In stock,5,A. Edwards,Dragonsteel,2022-09-25,
3634,Critique of Pure Reason,Philosophy,One,20.75,In stock,5,M.Bridges,Dragonsteel,2022-09-25,
3635,Booked,Poetry,Five,17.49,In stock,5,M.Bridges,Dragonsteel,2022-09-25,
3636,"Blue Lily, Lily Blue (The Raven Cycle #3)",Default,Five,34.13,In stock,5,E. Barron,Dragonsteel,2022-09-25,
3637,Approval Junkie: Adventures in Caring Too Much,Autobiography,Five,58.81,In stock,5,M.Bridges,Dragonsteel,2022-09-25,
3638,An Abundance of Katherines,Young Adult,Five,10.0,In stock,5,E. Barron,O' Reilly,2022-09-25,
3639,America's War for the Greater Middle East: A Military History,History,Two,51.22,In stock,4,M.Bridges,Dragonsteel,2022-09-24,
3640,America's War for the Greater Middle East: A Military History,History,Two,51.22,In stock,5,C.Payne,Dragonsteel,2022-09-25,
3641,Alight (The Generations Trilogy #2),Default,Four,58.59,In stock,5,A. Edwards,O' Reilly,2022-09-25,
3642,A Girl's Guide to Moving On (New Beginnings #2),Romance,One,31.3,In stock,5,M.Bridges,TOR,2022-09-25,
3643,A Game of Thrones (A Song of Ice and Fire #1),Add a comment,Two,46.42,In stock,5,E. Barron,O' Reilly,2022-09-25,
3644,A Feast for Crows (A Song of Ice and Fire #4),Fantasy,Four,17.21,In stock,5,M.Bridges,O' Reilly,2022-09-25,
3645,A Clash of Kings (A Song of Ice and Fire #2),Add a comment,Three,10.79,In stock,5,A. Edwards,O' Reilly,2022-09-25,
3646,Vogue Colors A to Z: A Fashion Coloring Book,Default,Four,52.35,In stock,4,A. Edwards,Dragonsteel,2022-09-25,
3647,The Shining (The Shining #1),Default,Three,27.88,In stock,4,E. Barron,TOR,2022-09-25,
3648,The Pilgrim's Progress,Classics,Two,50.26,In stock,4,E. Barron,O' Reilly,2022-09-25,
3649,The Perfect Play (Play by Play #1),Romance,Three,59.99,In stock,4,A. Edwards,O' Reilly,2022-09-25,
3650,The Passion of Dolssa,Historical Fiction,Five,28.32,In stock,4,A. Edwards,TOR,2022-09-25,
3651,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,Nonfiction,Three,38.71,In stock,4,A. Edwards,TOR,2022-09-25,
3652,The Hunger Games (The Hunger Games #1),Default,Five,29.85,In stock,4,A. Edwards,O' Reilly,2022-09-25,
3653,The Hound of the Baskervilles (Sherlock Holmes #5),Classics,Two,14.82,In stock,4,A. Edwards,Dragonsteel,2022-09-25,
3654,The Gunning of America: Business and the Making of American Gun Culture,Nonfiction,Four,16.81,In stock,4,E. Barron,TOR,2022-09-25,
3655,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Nonfiction,Two,28.23,In stock,4,E. Barron,O' Reilly,2022-09-25,
3656,The Demonists (Demonist #1),Fantasy,Two,52.11,In stock,4,E. Barron,O' Reilly,2022-09-25,
3657,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",Sequential Art,Two,27.88,In stock,4,E. Barron,O' Reilly,2022-09-25,
3658,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),Thriller,Three,59.71,In stock,4,M.Bridges,TOR,2022-09-25,
3659,The Beast (Black Dagger Brotherhood #14),Fantasy,Five,46.08,In stock,4,A. Edwards,O' Reilly,2022-09-25,
3660,Some Women,Womens Fiction,Five,13.73,In stock,4,E. Barron,Dragonsteel,2022-09-25,
3661,Shopaholic Ties the Knot (Shopaholic #3),Womens Fiction,Five,48.39,In stock,4,A. Edwards,Dragonsteel,2022-09-25,
3662,Paper and Fire (The Great Library #2),Fantasy,Five,49.45,In stock,4,M.Bridges,Dragonsteel,2022-09-25,
3663,Outlander (Outlander #1),Default,Five,19.67,In stock,4,M.Bridges,TOR,2022-09-25,
3664,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",Music,Three,12.36,In stock,4,E. Barron,Dragonsteel,2022-09-25,
3665,No One Here Gets Out Alive,Music,Five,20.02,In stock,4,E. Barron,TOR,25/09/2022,
3666,Night Shift (Night Shift #1-20),Horror,Four,12.75,In stock,4,A. Edwards,O' Reilly,25/09/2022,
3667,Needful Things,Horror,Four,47.51,In stock,4,A. Edwards,TOR,25/09/2022,
3668,Mockingjay (The Hunger Games #3),Default,Four,20.44,In stock,4,A. Edwards,O' Reilly,2022-09-25,
3669,Misery,Horror,Two,34.79,In stock,4,E. Barron,Dragonsteel,2022-09-25,
3670,Little Women (Little Women #1),Classics,Four,28.07,In stock,4,E. Barron,TOR,2022-09-25,
3671,It,Horror,Three,25.01,In stock,4,A. Edwards,O' Reilly,2022-09-25,
3672,Harry Potter and the Sorcerer's Stone (Harry Potter #1),Default,Three,13.9,In stock,4,M.Bridges,O' Reilly,2022-09-25,
3673,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),Young Adult,Four,24.17,In stock,4,A. Edwards,TOR,2022-09-25,
3674,Harry Potter and the Order of the Phoenix (Harry Potter #5),Fantasy,Four,31.63,In stock,4,M.Bridges,TOR,2022-09-25,
